label,APCA_0,APCA_1,APCA_2,APCA_3,APCA_4,APCA_5,APCA_6,APCA_7,APCA_8,APCA_9,APCA_10,APCA_11,APCA_12,APCA_13,APCA_14,APCA_15,APCA_16,APCA_17,APCA_18,APCA_19,APCA_20,APCA_21,APCA_22,APCA_23,APCA_24,APCA_25,APCA_26,APCA_27,APCA_28,APCA_29
7,-1.906173451851536527e+00,-3.405759591010966147e-01,4.796655626132490524e-01,-9.664672243474614621e-01,1.351743136626055497e+00,6.292777137758706063e-01,-1.215764235733290954e+00,5.020928189004492115e-01,-2.305741308795217770e-01,-2.617784060569570692e-01,-8.738407909370765614e-02,1.169792588788644450e+00,8.190654935566291650e-01,2.407202731011296670e+00,-7.224080586309675200e-02,6.211054604295266346e-01,7.013594800200493307e-01,6.528185329721351016e-01,9.622509519603364980e-01,6.864897179991329423e-01,1.270738163207273397e+00,9.435728156833658176e-01,3.057959870140649628e-01,1.531840983341868911e-01,-1.188564581739981252e+00,9.734226887197826583e-01,1.860542934754216282e-01,-7.985078130181642864e-02,1.878256427219077429e-01,2.134831047265620951e-01
9,-1.343922914797196722e+00,-3.646768594381520345e-01,-3.540686944066453901e+00,-2.527988853207460362e+00,-2.099600452822923680e-01,-2.612987222067420845e+00,3.765573337917174079e+00,-1.020555973928598315e+00,-2.340864193357713674e+00,-1.355865294242488472e+00,-1.398932621780976993e+00,3.996404738619571684e-01,-3.842109424473434676e-02,5.895295771531623430e-01,1.203012979560424744e+00,5.042275738485790804e-01,1.710675399729469692e+00,2.144928563774945729e-01,1.119011557630788634e+00,-1.833739130753220925e+00,1.461826857525563961e+00,1.615161747021029104e+00,-1.369270541315716017e+00,1.120851729964122745e+00,3.010250721538204055e-01,-2.851900096405197704e-01,2.121710097618193236e-01,8.660955667483095921e-02,2.948618310871101711e-01,-7.780006599641442477e-02
1,4.494097746263199689e+00,5.742786379358513216e-01,4.541085243440957098e-01,1.478551400503208268e-01,5.894041275625202525e-01,-7.562810836949528104e-02,1.015571879379150388e+00,2.214817618193108406e-01,8.080637765292196795e-01,1.617936737161727867e-01,-3.518177994480078397e-01,5.321143708473641265e-01,2.425385358174789729e+00,1.931504851936288514e+00,3.271741689580196510e-01,7.336371836163778637e-01,6.123291689407113214e-01,-1.425829979804716374e-01,-1.824557833311551969e-02,7.807171759342234063e-01,4.406477442253104448e-01,6.945200879980523156e-01,-3.586809413324603124e-01,4.347375620003380292e-01,-7.433410335240998590e-01,-7.141231354752048954e-01,1.527425731178295498e+00,7.842371066594583384e-01,1.858738673651501028e+00,-4.316415056300976216e-01
1,5.772317891090784414e+00,2.325025910345686064e+00,9.932780534446536413e-02,-3.546022952951991547e-01,1.366805901780942190e+00,1.249729967184113111e+00,5.272163829732589013e-01,1.769999411887734020e+00,-3.020057630598974585e-01,1.061143495741573739e+00,-2.150933804072355127e+00,2.389827446721434434e+00,1.776545549459943585e-01,1.411892937919403179e+00,4.061782721801744378e-01,-1.254413834026678609e-01,1.077062456557331460e+00,-5.871022249053337028e-01,6.904285950192104448e-02,-9.910518094244468168e-01,-8.316481757410418840e-01,9.111802909805873929e-01,1.592897125033527206e-01,8.748003525696366189e-01,-5.309159096163843516e-01,8.301721638774269829e-01,4.322230230016794184e-01,-6.170543467264812953e-01,-9.994469902721803134e-01,-9.862453501557273683e-02
3,3.031566859217146082e+00,-6.002984319549899972e+00,1.563650103627850729e+00,-5.343886576985232978e-02,1.023433597326066868e+00,1.953524880072992631e-01,-9.833839216406187189e-02,-1.927679293685097939e+00,6.236207080080536924e-01,5.429910043791726926e-01,8.296158723627148346e-01,5.311020643390651497e-01,1.894723521297297930e-02,-6.758499432292409681e-01,-6.769507752802655931e-01,-1.650475452114676500e+00,9.316992753261233995e-01,1.037152025320820847e+00,-2.412019616783486198e-01,4.655960325631844920e-01,-8.773537784596262545e-01,-1.599419629556692701e+00,-1.472429881187234113e-01,9.935540744105728628e-01,-8.623946583440523783e-01,-2.406322317495240004e-01,-4.406403795384774003e-01,5.193015138074582593e-01,-2.693495551095729246e-01,-3.315824282992674843e-01
9,-1.475845628212573590e+00,9.921947225578085783e-02,-1.144764447798900964e+00,-1.948255926927376036e+00,1.786067146209946443e+00,-5.903542137990130945e-01,-6.114884457659491845e-01,1.329725574386807940e+00,2.051521360221957302e-01,-1.638427053814544079e-02,-5.212853231916264596e-01,2.264919117630308926e-02,-1.748343815781019106e-01,-9.405857250481711729e-01,6.717639157357235824e-01,4.143583834761943585e-01,-1.257044098608227856e+00,-7.780462487403095873e-01,1.344204832045963860e+00,2.573852711650488345e-01,-9.539549358420833514e-01,1.669138647595988179e+00,5.615386728556284179e-01,5.684043839604311366e-01,-9.454277506123924318e-04,6.602637679660822156e-01,8.497831085201776880e-01,-7.230592218644256164e-01,-2.113402948244784973e-01,1.085631850345044169e+00
1,5.829852687227797148e+00,3.495526389936057576e+00,1.944063738888180404e-01,-5.251644569001612251e-01,1.667621396882696283e+00,1.935622725073794070e+00,3.368221608211518503e-01,-5.693911563819273880e-01,6.719911518675472095e-01,3.775660101225138815e-02,-1.666225329811640954e+00,-7.003762986784584088e-01,-1.463932539898740448e-01,-1.522828981337930321e-01,4.151389042672831708e-02,-2.252962121003380599e-02,6.734205664505432676e-02,4.878918782113599861e-01,5.367548345071735394e-01,6.606943906615613260e-01,-1.087391830641157409e+00,-1.232676811717735577e+00,6.208419217779928001e-01,1.156713058733444432e+00,-3.799240005876883819e-01,8.848721924812664730e-01,-3.754733054883607757e-01,-1.547828934595931460e-01,2.560521104465002806e-01,4.247131527151315478e-01
3,2.177731194967225559e+00,-4.457805883060427909e+00,4.510383413237148420e-01,-4.056939920982274676e-03,-1.152277652751289849e-01,-5.215031991518228605e-01,2.651978543277625291e-03,4.551797329185970908e-01,-4.029446590084184709e-01,-1.127665945762398758e+00,1.125144805610316823e+00,-1.163127485747512235e+00,1.569600903889986743e+00,4.515663960270743238e-01,2.382008180543238873e-01,8.077082944876975423e-01,-1.505584288146298022e-01,-2.791716714420227063e-01,3.646359787456031620e-01,-5.837360122454885447e-01,5.475642489871355156e-01,3.692968715199552721e-01,1.322286368386202060e+00,-1.710233109289712505e+00,-1.185473365328906965e-02,5.134688191287718473e-01,1.312889456493321561e+00,-6.192600018375213899e-01,4.242802964706212654e-01,-7.289644826267420719e-01
1,6.839762552809204088e+00,4.335862314658786687e+00,7.081586837578147664e-01,1.529405713384770216e-01,1.986015591237301203e+00,9.585307966576257499e-01,8.517756426879833365e-01,-2.979152948304504833e-01,9.798230912497970513e-01,1.852854547626288984e+00,1.997867179708844754e+00,-4.334412994157911536e-02,9.585442678429825780e-02,-5.937858670419135509e-02,4.039360735054713381e-01,-3.585713951900992846e-01,1.215689985282828456e+00,-2.069250825708805752e-01,-1.995909586689050552e-01,3.109713566187343944e-02,7.480541803564110248e-01,9.096474782489789856e-02,2.828563046673159692e-02,-9.689656748824866661e-02,-7.499637514801480442e-01,-4.069141316680297549e-01,5.666980907036674869e-02,-4.687410960916188474e-01,1.105008047615473110e+00,-1.598540741593358072e-01
9,-1.672842383829982404e+00,1.030638703730291234e-01,-3.039787410118247601e-01,-3.807608701375684301e-01,1.309101642238365004e+00,-2.020200724049221908e+00,-8.036862334654432116e-02,-2.705381011170924221e-01,1.469460810966082942e+00,4.337457505148765158e-01,-1.765785075587643915e-01,4.034609943952225386e-01,1.637940618803186699e-02,7.784226027884234567e-01,-8.722360373797137800e-01,-1.204408535533677771e+00,1.727276709896140017e-01,2.757818989716625535e-01,8.405843409358145779e-01,9.147500853271182120e-01,-5.537091488354975999e-01,1.304372833401471032e+00,2.882577103303738952e-01,7.642356373370510214e-01,6.922892720812148237e-01,1.120332877911250774e-01,-3.436686182517624810e-01,-6.102082072722854189e-01,-1.437413070525077607e-01,3.612056947026318077e-02
3,2.118891980806680397e+00,-3.327869589701369701e+00,2.313200323749921017e-01,-3.437464563839291998e-01,-7.181778485427819936e-01,-1.026863480542586360e-01,-3.554826383940347390e-02,-8.636144215290076920e-01,-1.616203005508451071e-02,1.452729718873150055e+00,3.192852812679389363e+00,-1.057369363115990418e-01,-1.726398600103954128e-01,-7.024672411571687702e-02,3.542158985023545759e-01,-1.626367041737699637e-01,-2.170077589074008995e-01,1.041374031043738935e+00,1.132301026674556454e-01,7.407532042039983722e-01,-1.600954721532240055e-01,-2.946297632371124298e-01,5.146503299567466438e-01,1.910426797803859988e-01,-3.443919683798891268e-02,7.291532275445360423e-01,-1.016881000135251845e-01,-4.411250372940730413e-01,-7.980982643031184764e-01,9.032183341715592506e-02
1,5.196505544911772745e+00,3.877854738184725925e+00,1.650234240075704739e-01,1.211681956192605991e+00,4.795256466697534470e-01,-1.347759589624390464e-01,7.319994351224184959e-01,-1.011154185185411392e-01,7.841696533165292138e-01,-4.173659968570126999e-01,-8.000415032490763023e-01,7.882724861433108854e-02,-7.291566182322660461e-02,-5.870991342750598863e-01,4.261000724815283691e-01,8.727919775439190939e-03,-9.070709495696842595e-01,-6.516604350884003249e-02,6.494504994863063985e-01,2.299754139347405524e-01,-1.465615957097729238e-01,1.208017988332237141e-01,9.471731599799361814e-03,4.082408877559370874e-02,-6.544958297310468076e-01,-3.992259553888795609e-01,-2.125196690620884121e-01,3.899584370016697665e-01,3.164719506934307591e-01,2.171781441483967290e-01
3,3.267133733890243530e+00,-7.170514312830406745e+00,1.601283074127041850e+00,-3.714706038397181942e-01,1.129557089183748753e+00,-1.782172266405629701e-01,6.077874430344927248e-01,3.020796387299171104e-01,-5.499232713409837325e-01,-2.712139409645714649e-01,-9.606320182644229044e-02,4.051091192340308123e-01,1.454108955171778739e+00,-8.732374406695860014e-02,4.353625760951148616e-01,2.672970448100787100e-01,1.229065136231193067e+00,-3.636500317684023820e-01,6.690282982322218741e-01,-7.528059570147632718e-01,4.504475059729226571e-01,3.913316474570143755e-01,4.685541944027215022e-01,1.282832371699686169e-01,-5.232794182199621696e-02,5.685176924098534618e-02,4.543261196773411281e-02,2.548228219522810645e-01,-5.555442883606486193e-01,1.071597877979607455e-01
1,4.247158767055313255e+00,5.787519464234712752e-01,2.436639511285042942e-02,-3.962690475926423095e-01,1.327628278191952116e-01,3.528683804864441997e-01,7.112981757541700922e-01,7.289731292778598437e-01,1.673190610854303317e+00,3.664575875176991349e-01,-1.019981618828167819e-01,-1.256645877919269072e+00,-9.945746878423158410e-01,-3.145262512325470161e-01,-7.252693047821846817e-02,-7.608741393810369846e-01,7.818084098137259019e-01,2.962388946033727710e-01,3.517800912409781988e-01,-2.007183531779923591e-01,-1.719209927850489927e-01,3.984174385818353148e-01,5.385227659379027143e-02,4.193595873039165922e-01,6.285918044967585550e-01,7.816248601573614341e-01,7.695798987653694745e-01,-1.396419002974062629e+00,-9.217022219818378215e-01,-1.045851526131565734e+00
3,2.737606214741900246e+00,-5.861369471191204994e+00,4.739850590510283901e-01,-1.529471830032444191e-01,2.477748225991602271e-01,3.836932816835860599e-02,1.389066444075515439e-01,6.492723282810812513e-02,1.308683263700249677e+00,9.874002124604406294e-01,1.154605830298203184e-01,1.813335412853886774e+00,-6.062317392059504151e-01,1.456396051935521463e+00,9.118320258230239173e-01,1.575554905564684471e-01,-1.379358389152892106e-01,-1.049431785553733322e-02,-5.079296344652229900e-01,-1.179123674770195862e+00,2.828786565787086427e-01,-6.734281630281262476e-01,-8.837449525433316300e-01,-2.951423413219084746e-01,-1.226233604784015663e+00,1.045415244873352911e+00,7.574086163992038712e-01,-4.343861410048761584e-01,-8.036842211192389840e-01,7.547863233561793450e-01
1,4.978692818221231775e+00,3.006589913981977613e+00,-5.871824504994753724e-01,5.718507578522125101e-02,3.941756283837037356e-01,1.422836584303695862e+00,2.107431386599695755e-01,8.560137171197408634e-02,9.231884331812635347e-01,6.414286530388462193e-01,2.516111896793641889e-01,-3.147289203705455618e-01,1.263854783428712547e-01,-1.632526005157613688e-02,2.759351177974770364e-01,8.592507366908815059e-03,-6.406846018707675894e-01,7.484077628751747424e-01,-1.288100227703565137e+00,-3.478952524596002349e-01,-4.445805470249387104e-01,3.712257772466636130e-01,1.249690281975307377e-01,-7.115947649253717699e-01,4.274473848461795011e-01,1.456565073210859040e+00,5.155384096181487852e-01,9.896149672290164290e-01,8.636441439334127113e-01,2.245035436057840617e-01
1,4.111415743691240188e+00,2.851675787042591725e+00,-1.311210987624785718e-01,4.769748168398700583e-02,3.823819698885724816e-02,-2.093865629410124329e-01,-1.274468510387441640e-02,-3.549792364125842759e-01,1.210308709102933811e-01,6.166906159824009359e-01,-4.759170683665950308e-01,1.220451958532355885e+00,6.569644263626804870e-01,-1.626515901183850366e+00,-8.867322232438459295e-01,6.586929057042565372e-01,-2.638360507792084642e-01,6.498724184839672624e-01,-4.583568679713993094e-03,-9.404144665268140968e-02,-3.575198888121991492e-01,-4.005474296807904344e-01,5.073202279434317896e-01,-4.009312673420540318e-01,-3.395831871929436696e-01,8.189423799990004360e-01,-9.831452112928517062e-01,4.472974418868613800e-01,3.371421022283621061e-01,5.500373463089712756e-01
3,2.129422470632277520e+00,-4.799776749803237763e+00,1.158668178642692892e+00,-4.768307463117743561e-01,-6.265324002822961758e-01,-1.655748954056791566e+00,6.320650811978956174e-01,-1.174744119404018683e+00,9.002360713555731531e-01,4.807923138440076682e-01,-1.578046800730031896e-01,4.875310555281291425e-01,1.129199197344037842e+00,7.776345970762797710e-02,3.856091384928940213e-01,2.946808474994883770e-02,-3.692818818513003976e-01,7.494050772991696086e-01,4.261191617559424438e-01,-1.236206172054188646e-01,9.119909133538461887e-02,1.730442712783298309e-01,-7.355433540520076585e-01,8.306154683235027480e-01,-1.903383158851999213e-01,1.993073268934691666e-01,3.178670741160237734e-01,7.745639559224674064e-01,1.674879804534140093e-01,4.191685324231387080e-03
4,2.414363712048500865e+00,-5.043086543190779203e+00,-1.321594811786025225e+00,2.524869733344390799e+00,2.789996032537444659e+00,8.436631073621306820e-01,-5.231431437243141414e-01,2.597672853542440929e+00,6.832802072379978719e-01,-8.049346646631632129e-01,3.623943735537006605e-02,-5.777368294572531315e-01,-1.060892173129194482e+00,6.902636252659171134e-01,1.327478815289091507e+00,2.847249433466935153e-01,1.823753146001741154e-01,-3.090588272695468763e+00,1.015939134678701006e+00,-1.159189941019128200e+00,2.686529426481425897e+00,-2.264605762402341349e-01,1.455551022998220478e+00,1.342316673914024927e-01,6.773566163523463413e-01,3.467965035973272214e-01,-3.739872680527071225e+00,3.367916657374844469e+00,-1.219519217806776634e+00,1.216905010051700931e-01
7,-1.346474116651435349e+00,-5.318769542995871458e-01,-2.331642468656009548e+00,-2.570639207475332366e+00,8.905279661329112972e-01,-3.210820936146100424e-01,2.658490305670693221e-01,-2.936191731410967565e-01,7.561504278186968742e-02,-8.456770673778301051e-01,1.183705004375929404e+00,7.927911726386506208e-01,-2.343242765870793554e-01,-5.558875232249073095e-01,8.099430201028989806e-01,3.424096617455004710e-01,-6.722040991416681210e-01,-1.250090572107122489e+00,1.564442210829176672e+00,1.653338794828561831e+00,-7.150091355657989256e-01,-3.418520218275934996e-01,9.537568739168098553e-01,-1.327728424722649958e+00,-1.208829425870571406e+00,1.397236226935462400e-01,3.301112602062175605e-02,4.732360711509669415e-01,9.203076948729126405e-01,2.372783061791647330e-01
3,2.951126867776426188e+00,-6.633768695280612526e+00,6.888397508309651585e-01,5.525531527297496970e-01,8.355527943062586449e-02,-8.873006456508788498e-01,1.782005373369314194e-01,-1.170622104558114884e+00,6.554632301873486444e-01,6.403926215618557238e-01,9.695779599771681134e-01,-1.383641754184766981e+00,-6.609988134208744093e-01,2.292431652370821235e-02,6.768065578870212373e-02,1.116197568800310957e+00,1.303449968125087732e-01,1.389286016959162262e-01,2.943772471236068555e-01,-2.264613916397867355e-01,-1.078551259131540929e+00,4.955240030124333228e-01,-4.434654373438006725e-01,2.288391507118198720e-01,2.468015950995904040e-01,1.128818688637605872e-01,5.907669252940447868e-02,-6.020555449558958605e-01,8.676517919596026251e-01,8.250677206543272080e-01
1,5.633761024475258061e+00,3.394079340792056421e+00,-1.213451573270606931e-01,1.779539293553061008e-01,2.294178206967667499e-01,-5.007571169011185153e-02,1.380897663657247865e+00,-1.422845173160897314e+00,8.668311637956419569e-01,8.998292875526319179e-01,-7.936468316392343292e-01,-8.064319651446609782e-01,-7.230892445091056941e-02,-1.896010287015194029e-01,-4.335058161396753151e-01,-1.179852918065181777e+00,1.146618085283960947e-01,7.102559883729003820e-01,-3.420853851004863055e-01,-3.718374790386169138e-01,-3.273394745659884419e-01,6.703287606599368509e-01,-1.505993313010818568e-01,1.004020264913419169e-01,-3.126455851624638793e-01,7.146361233846414418e-01,3.894799418693589144e-01,3.703518700837651889e-01,1.178017131223172864e+00,-2.670781517056848853e-01
1,6.236550743999619506e+00,3.223396479888556598e+00,2.388289760674172368e-01,-3.015540525137334615e-01,1.390343778269792274e+00,2.618769609609769233e+00,-1.744478922659245881e-02,-4.804852877308860570e-01,6.619102548525448437e-01,-3.750655062878888168e-01,-1.100861341045942021e+00,-4.521498826076520428e-01,-9.146568144531920519e-02,3.249318116201291295e-01,-1.077039647488988866e-01,-2.511200623976421187e-01,-1.763852231591973296e-01,-2.271159223863531418e-01,2.065346956724449790e-01,7.347584802722095278e-03,-8.751710881609360559e-02,-2.181794038337628860e-01,1.286608860783544417e+00,-1.077589979296042916e-01,1.150794142036254630e+00,-3.592222451353155321e-01,5.912621343272067564e-01,7.793386538578955802e-01,1.158838377572295242e+00,2.367532562547143282e-01
1,4.321347545233507503e+00,1.767453882331480708e+00,-1.079915972596499074e+00,2.337096551926757387e-02,-6.215775798449305611e-01,1.114181611868738375e-01,-5.783218015587121563e-01,-9.996350367268255210e-01,1.489937648205921672e+00,-2.839083232858494732e-01,1.647996875839915776e-01,1.815004265596028080e-02,7.661077193750132075e-02,-3.072152227863172991e-01,3.768853341786536082e-01,3.764144676515941979e-01,-4.714264194605348735e-01,1.711550499288496396e-01,4.719170354328097172e-01,-7.612402662461336122e-01,-2.931619003593665673e-01,-5.339383147068360591e-02,-3.348018074880804162e-01,-5.854179062123581190e-01,1.743771255812350374e+00,8.385432422068721248e-02,9.972535058028186850e-01,9.463187343573007393e-01,2.542309343732580551e-01,-4.118267263557143926e-02
3,3.340940055570260636e+00,-6.610366185120333249e+00,7.133563372840991956e-01,-2.275324305077069953e-01,1.009785369180132841e+00,-5.065495293340931404e-01,8.091428787964218827e-01,-1.512027332964814841e+00,1.007008578296163664e-01,6.896505733274963523e-01,6.101563707926500602e-01,5.095484877110026956e-01,-8.501097089692623010e-01,4.445713884762017010e-01,6.704514869800881627e-01,-3.066113792384781989e-01,5.606219913047257863e-01,3.183977009478256709e-02,2.953345690953291802e-01,-2.627098562252177527e-01,-3.427914913043196843e-01,4.915572723176207526e-01,-1.633579474713996726e-01,9.903037577032830496e-02,2.342268106435254349e-01,-9.416384443384229197e-01,-1.701025387722422677e-01,-2.377232572226091467e-01,7.038073469161161277e-01,3.256468087740603257e-01
3,1.751363003488567660e+00,-4.340654581294742798e+00,-1.058887961708080416e+00,-2.295991561660693236e-01,-6.183506328651789952e-01,-9.444331571951158910e-01,2.052167668303225001e-01,4.185405639613801743e-01,-4.607801713086926432e-01,4.673231920984043386e-01,2.467317219286281893e-01,1.062518213427309899e+00,-1.852086255279025984e-01,3.198299756292157348e+00,-6.413024607624959184e-02,-5.554237809257884795e-01,1.119745544180902552e+00,-1.540252236531649555e-01,-4.178113389837835867e-01,-9.294550271201550418e-01,-1.249008235495360664e+00,-5.496486314316768595e-01,-1.592574862389146473e+00,3.109201372600743363e-01,1.132329448121621729e+00,1.269035761360097547e+00,6.792293304595593550e-01,-3.009348885684076103e-01,-1.311596725188048707e+00,-2.918548470509252368e-01
1,5.441527055060844553e+00,3.032416683707267691e+00,1.661062405748856829e-01,6.880705234539429282e-01,9.536276568756352212e-01,5.605047487253391747e-01,2.957876398570967735e-01,1.551180942902667392e-01,-4.776338621124416317e-01,-1.068645987585015389e+00,-4.945541999458366589e-01,7.922381000593413658e-01,-9.283970949824603414e-02,-5.944177973239584967e-01,6.446003527917856246e-01,-5.418815967262944483e-02,-1.947412721618110576e-01,4.071181967507996047e-02,-6.809790503590400501e-01,6.417498280925334475e-01,4.408893933201027959e-01,2.207344026988788677e-01,3.207104079934897101e-01,7.795662676929008272e-01,-1.436714584639863901e+00,4.506091065969149156e-02,-4.417470576732829834e-01,-6.656274315152188592e-01,-6.960189664652124408e-01,1.787558130894300462e-02
3,2.827882284274221725e+00,-4.922612676044869851e+00,7.474407334774961775e-01,-2.396900840866133392e-02,-3.498224799587402734e-01,-7.844997724480137213e-01,8.288872673039138217e-01,7.668166567320607030e-02,8.239089860946994248e-01,-1.043395893964999210e+00,-7.468662465964232000e-02,-2.348067784682709436e-01,2.031183382663634074e+00,4.301494527936299828e-01,3.217366195144453350e-02,3.115939943064880424e-01,2.240812500944907582e-01,3.338536828328909217e-02,8.895536204435451344e-01,-2.718107566018124199e-01,-6.024858025046856413e-01,3.654537298744696683e-01,-4.031403514182008152e-01,3.973648811502848432e-01,1.098131185776284784e-03,7.552567497038816802e-01,-6.175520223887680515e-01,6.775069843821606153e-01,-5.513327343393186197e-01,2.955082010372455104e-01
1,5.226593545883941871e+00,1.886439504942119649e+00,2.184138664166526689e-01,4.090977734817777267e-02,6.788622640830838106e-01,1.183788027756573991e+00,5.589580236759935650e-01,-9.367842745850979425e-01,1.147030455474609578e+00,-1.079069745154575266e-01,-8.336871036957781145e-02,-2.203757176012557661e-01,7.069364111503685655e-02,7.738205268967113942e-03,1.924667769264567715e-02,-3.960615990866577230e-01,5.674697010791187601e-01,7.188702401427424782e-01,-6.164096810182699837e-01,1.420067926279150905e+00,-2.865683291622895812e-01,1.319013740446727478e+00,-4.176959734130282764e-01,6.315732784984422477e-01,9.422471214574480725e-02,-9.423806862465987644e-01,2.498750756028093878e-02,-1.219963352107002325e-01,3.009618929758744454e-01,-3.081184329211872908e-01
3,4.059105552676208539e+00,-6.439284409797279451e+00,4.724397520270018913e-01,4.030219416198614901e-01,1.567188994870894359e+00,1.380719153921869946e-01,-4.943568705666838703e-01,3.420582252567519466e-01,3.904228088496496940e-01,1.270090825241424470e+00,-7.902579481580406240e-01,3.989766836318861531e-01,-6.284765159077014829e-01,-1.057865493880459085e-01,-1.519848105975027397e-02,7.305846661723246482e-01,1.302111516114620171e-01,-6.034185252890560819e-02,-4.927995848377644261e-01,-8.940449711223058538e-01,-3.497069892961994775e-01,-1.731499624887914424e-01,1.611287827949614559e-01,-4.018002095254221695e-01,4.644371155366355808e-01,-5.439416906123494266e-01,-1.484390208073557149e+00,1.296881065404537514e+00,3.746914182264837190e-01,-6.626095737910203676e-01
0,3.956232995967739363e+00,1.917547285370600596e+00,1.841631471567030109e-01,-3.778343028474260845e-01,-1.723943493303197183e-01,-2.322595920936224356e+00,1.270523190937626334e-01,5.406382190060877724e-01,5.474559333800111949e-01,1.334853775330561598e+00,1.123786806157695883e+00,7.460500542683486946e-01,6.631969328432701927e-02,-3.374970594491582543e-01,5.428442224107304925e-01,-7.617831726413719362e-02,-1.003759058845897223e-01,5.721350914552910671e-01,6.665859360007833079e-01,1.556963807712331005e-01,9.153506885713141861e-02,5.910467899704564543e-01,4.974782871195792544e-01,-2.889510822658687972e-01,-1.435455929360029304e+00,5.627779206261396272e-01,5.510001617022579623e-01,1.610910463725473696e-01,-1.488389825185874482e+00,-1.830073670947182540e+00
8,-2.522390134209935297e+00,9.443499007903448650e-01,1.170020642871053784e+00,2.331195279161199174e+00,6.503915060183358410e-01,-4.671969431742638568e-01,-1.596616986356235446e-01,9.518210176944416623e-02,-1.205413688552604778e+00,-9.732290083506236478e-01,1.493644867073623322e-03,-5.826846959796249531e-02,1.240142253028975849e+00,-4.810321358794572011e-01,-2.676001022983122701e-01,-8.830376011418278326e-02,4.417177858144982205e-01,7.316338340209435076e-01,8.097639556766019764e-01,6.649213769010400288e-01,3.036875125632416128e-01,4.242164444325205452e-01,-6.786538091081943946e-01,-2.715931283350978553e-01,-1.121153456341390242e-01,1.353292395497329992e-01,-1.581784745688338545e-01,-3.597152162069134490e-02,-3.080328045035645723e-01,-1.235193782300231469e+00
3,3.272203770481930896e+00,-5.786512749984232151e+00,5.705227272162114449e-01,-2.346815465505979470e-01,2.051237329747370997e-01,-6.926888132439736057e-02,2.086000660795584438e-01,-5.622890963639755046e-01,6.784014476101235536e-02,7.253831924445361956e-01,2.820085296421043219e-01,8.861631978676295374e-01,4.970040459047753711e-01,1.398688211760242273e-01,-1.163090668201642641e+00,1.310363035973574730e+00,-1.659589727248673152e-01,2.459290781905409673e-01,-9.344967935528403213e-01,-1.383275903387866768e+00,-3.155224752705722557e-01,1.084117636050857092e+00,1.007630131775898719e-01,-3.146575649827979548e-01,1.339888727528683932e+00,8.975885168004808790e-02,-3.316389110701628562e-01,-1.935098909604810180e-01,-1.408429349453265908e-02,-1.370198846374066637e-01
0,5.671695305652295183e+00,1.685342346767736421e+00,2.227362385404090261e-01,7.609598157676259467e-01,-3.289591282124144644e-01,-6.622487698022556657e-01,-7.777723725898355589e-01,4.158636927426856644e+00,-1.669552227645691778e+00,9.431765130208829007e-01,-1.804870611732052099e+00,9.536948133686917739e-01,4.906020284895525885e-01,-4.039773357246290608e+00,2.417476193218756286e+00,9.602337889708927321e-01,3.414285195002162432e+00,-9.048722172456149515e-01,1.834330348435015745e+00,-8.489733041094540966e-02,-1.041439161242322831e+00,-3.841440699789425151e-02,-2.436365001560835686e-01,1.091569411649718324e+00,-1.052189433508758265e+00,-3.075893396885595599e-01,1.179748923158727925e+00,9.019594991795912842e-01,-3.129230812912976445e-01,1.957938486208890438e+00
1,5.759182607913946761e+00,3.087229798751863097e+00,1.342188471862619248e-01,-6.074080598728751612e-01,-1.683186094275929690e-01,6.446749400514755202e-01,7.460444245629285209e-01,-5.804397467498533247e-01,-4.737403456275395830e-01,6.772600622434339357e-01,-1.046695735865240673e+00,2.286652158701573678e-01,-6.148886159956070546e-02,-1.128346544235545146e+00,-1.378664404857034009e+00,5.763219141033599779e-01,4.227033509472081230e-01,-4.122268881297618814e-01,-1.855093534870488337e-01,1.503419356497059711e+00,-7.233669617352461723e-01,-5.447837736706444556e-01,-2.633732282322556739e-01,1.137698506627392581e+00,-1.736011237810034524e-01,1.175815575262515678e+00,-3.454842558925173557e-01,1.563841008068608041e+00,1.753883950107691103e-01,-2.962342770199631325e-01
1,5.547111078141549356e+00,1.083832193050118464e+00,-2.551552659596929562e+00,-1.087757805011581702e+00,1.368496284634752147e+00,1.129723073550480628e+00,1.002367330922955047e+00,9.331879963617215168e+00,7.800377515501697445e-01,-3.443378915176138921e+00,1.480690751698893859e+00,1.933309947945677232e+00,-2.062746606341922195e+00,-2.008502900306559535e+00,2.046898066674299077e+00,6.807143549633938584e-02,-2.211399009977239594e+00,-8.792564669284962386e-01,-3.824755757186439897e+00,-3.554770621338628533e+00,-2.870443710930721704e+00,1.805964256212041930e+00,-4.428464256618013906e+00,-3.905238448185911482e-01,8.401299875050377564e-01,4.383994218917955932e-01,3.627432043440672160e+00,-9.756919016688613278e-01,-1.482055984721209585e+00,6.527453451645268689e-01
